#Parameters = {R=10}
#"Wavelength / nm"	"Total ACS [pw] (R=10) [Magnitude / nm^2]"
#------------------------------------------------------------
749.48114500000	0.0000000000000
745.75238308458	0.0000000000000
742.06053960396	0.0000000000000
738.40506896552	0.0000000000000
734.78543627451	0.0000000000000
731.20111707317	0.0000000000000
727.65159708738	0.0000000000000
724.13637198068	0.0000000000000
720.65494711538	0.0000000000000
717.20683732057	0.0000000000000
713.79156666667	0.0000000000000
710.40866824645	0.0000000000000
707.05768396226	0.0000000000000
703.73816431925	0.0000000000000
700.44966822430	0.0000000000000
697.19176279070	0.0000000000000
693.96402314815	0.0000000000000
690.76603225806	0.0000000000000
687.59738073394	0.0000000000000
684.45766666667	0.0000000000000
681.34649545455	0.0000000000000
678.26347963801	0.0000000000000
675.20823873874	0.0000000000000
672.18039910314	0.0000000000000
669.17959375000	0.0000000000000
666.20546222222	0.0000000000000
663.25765044248	0.0000000000000
660.33581057269	0.0000000000000
657.43960087719	0.0000000000000
654.56868558952	0.0000000000000
651.72273478261	0.0000000000000
648.90142424242	0.0000000000000
646.10443534483	0.0000000000000
643.33145493562	0.0000000000000
640.58217521368	0.0000000000000
637.85629361702	0.0000000000000
635.15351271186	0.0000000000000
632.47354008439	0.0000000000000
629.81608823529	0.0000000000000
627.18087447699	0.0000000000000
624.56762083333	0.0000000000000
621.97605394191	0.0000000000000
619.40590495868	0.0000000000000
616.85690946502	0.0000000000000
614.32880737705	0.0000000000000
611.82134285714	0.0000000000000
609.33426422764	0.0000000000000
606.86732388664	0.0000000000000
604.42027822581	0.0000000000000
601.99288755020	0.0000000000000
599.58491600000	0.0000000000000
597.19613147410	0.0000000000000
594.82630555556	0.0000000000000
592.47521343874	0.0000000000000
590.14263385827	0.0000000000000
587.82834901961	0.0000000000000
585.53214453125	0.0000000000000
583.25380933852	0.0000000000000
580.99313565891	0.0000000000000
578.74991891892	0.0000000000000
576.52395769231	0.0000000000000
574.31505363985	0.0000000000000
572.12301145038	0.0000000000000
569.94763878327	0.0000000000000
567.78874621212	0.0000000000000
565.64614716981	0.0000000000000
563.51965789474	0.0000000000000
561.40909737828	0.0000000000000
559.31428731343	0.0000000000000
557.23505204461	0.0000000000000
555.17121851852	0.0000000000000
553.12261623616	0.0000000000000
551.08907720588	0.0000000000000
549.07043589744	0.0000000000000
547.06652919708	0.0000000000000
545.07719636364	0.0000000000000
543.10227898551	0.0000000000000
541.14162093863	0.0000000000000
539.19506834532	0.0000000000000
537.26246953405	0.0000000000000
535.34367500000	0.0000000000000
533.43853736655	0.0000000000000
531.54691134752	0.0000000000000
529.66865371025	0.0000000000000
527.80362323944	0.0000000000000
525.95168070175	0.0000000000000
524.11268881119	0.0000000000000
522.28651219512	0.0000000000000
520.47301736111	0.0000000000000
518.67207266436	0.0000000000000
516.88354827586	0.0000000000000
515.10731615120	0.0000000000000
513.34325000000	0.0000000000000
511.59122525597	0.0000000000000
509.85111904762	0.0000000000000
508.12281016949	0.0000000000000
506.40617905405	0.0000000000000
504.70110774411	0.0000000000000
503.00747986577	0.0000000000000
501.32518060201	0.0000000000000
499.65409666667	0.0000000000000
497.99411627907	0.0000000000000
496.34512913907	0.0000000000000
494.70702640264	0.0000000000000
493.07970065789	0.0000000000000
491.46304590164	0.0000000000000
489.85695751634	0.0000000000000
488.26133224756	0.0000000000000
486.67606818182	0.0000000000000
485.10106472492	0.0000000000000
483.53622258065	0.0000000000000
481.98144372990	0.0000000000000
480.43663141026	0.0000000000000
478.90169009585	0.0000000000000
477.37652547771	0.0000000000000
475.86104444444	0.0000000000000
474.35515506329	0.0000000000000
472.85876656151	0.0000000000000
471.37178930818	0.0000000000000
469.89413479624	0.0000000000000
468.42571562500	0.0000000000000
466.96644548287	0.0000000000000
465.51623913043	0.0000000000000
464.07501238390	0.0000000000000
462.64268209877	0.0000000000000
461.21916615385	0.0000000000000
459.80438343558	0.0000000000000
458.39825382263	0.0025330935270792
457.00069817073	0.035188657616760
455.61163829787	0.068370055221383
454.23099696970	0.10179812469064
452.85869788520	0.13575283790967
451.49466566265	0.17024388498187
450.13882582583	0.20528105339973
448.79110479042	0.24095295209873
447.45142985075	0.23692440859421
446.11972916667	0.27080332496152
444.79593175074	0.30096210975248
443.47996745562	0.33090343939036
442.17176696165	0.36352350790776
440.87126176471	0.39892410840921
439.57838416422	0.43389032754436
438.29306725146	0.46832536901399
437.01524489796	0.50256119866830
435.74485174419	0.53646854366178
434.48182318841	0.57015979947683
433.22609537572	0.60369200812360
431.97760518732	0.63136132916346
430.73629022989	0.66312152547260
429.50208882521	0.69568569162109
428.27494000000	0.72830865910927
427.05478347578	0.77268909721305
425.84155965909	0.83645044506906
424.63520963173	0.89924613717454
423.43567514124	0.96918715948727
422.24289859155	1.0315042216909
421.05682303371	1.0944357046983
419.87739215686	1.1564615311168
418.70455027933	1.2177911020722
417.53824233983	1.2785818919556
416.37841388889	1.3387666191214
415.22501108033	1.3985969057201
414.07798066298	1.4579972053311
412.93726997245	1.5393576109198
411.80282692308	1.6456171692841
410.67460000000	1.7656030101472
409.55253825137	1.8801666293422
408.43659128065	1.9929768479149
407.32670923913	2.1043284922879
406.22284281843	2.2143823153173
405.12494324324	2.3233113965617
404.03296226415	2.4377137359999
402.94685215054	2.5398702746993
401.86656568365	2.6455498637784
400.79205614973	2.7519534517738
399.72327733333	2.8237717786918
